search_id,run_order,priority,research_theme,catalog_name,catalog_slug,source_type,query_mode,http_method,endpoint_template,search_term,search_expression,request_parameters_json,geography_scope,time_scope,expected_record_type,what_are_we_expecting,downstream_use,auth_requirement,auth_env_var,pagination_strategy,rate_limit_note,dedupe_key_hint,join_keys_expected,requires_schema_discovery,source_docs_url,notes
CMSD-0004,220,P1,treatment,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,emergency department infectious disease,emergency department infectious disease,"{""catalog_search_term"":""emergency department infectious disease"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0005,221,P1,treatment,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,antibiotic prescribing,antibiotic prescribing,"{""catalog_search_term"":""antibiotic prescribing"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0006,222,P1,care_access,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,doxycycline utilization,doxycycline utilization,"{""catalog_search_term"":""doxycycline utilization"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0007,223,P1,care_access,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,laboratory testing utilization,laboratory testing utilization,"{""catalog_search_term"":""laboratory testing utilization"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0008,224,P1,treatment,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,Medicare geographic variation,Medicare geographic variation,"{""catalog_search_term"":""Medicare geographic variation"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0009,225,P1,care_access,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,rural health utilization,rural health utilization,"{""catalog_search_term"":""rural health utilization"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0010,226,P1,care_access,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,telehealth infectious disease,telehealth infectious disease,"{""catalog_search_term"":""telehealth infectious disease"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0011,227,P1,treatment,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,outpatient antibiotic use,outpatient antibiotic use,"{""catalog_search_term"":""outpatient antibiotic use"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0012,228,P1,treatment,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,hospital quality infectious disease,hospital quality infectious disease,"{""catalog_search_term"":""hospital quality infectious disease"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0013,229,P1,care_access,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,Medicaid provider access,Medicaid provider access,"{""catalog_search_term"":""Medicaid provider access"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0014,230,P1,care_access,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,healthcare spending infectious disease,healthcare spending infectious disease,"{""catalog_search_term"":""healthcare spending infectious disease"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
